Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'dino_model': 'vit_small_patch16_dinov3', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 17, 'backbone_tag': 'dino_s16', 'run_name': 'dino_s16_2000C_5pct_seed17', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading DINOv3 backbone (vit_small_patch16_dinov3)...
DINOv3 image feature dim: 384
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 1813: 3.9211
Client 1723: 3.8122
Client 549: 3.9195
Client 37: 3.2595
Client 1214: 4.0650
Client 217: 3.4840
Client 1583: 3.9794
Client 196: 3.6453
Client 287: 3.6364
Client 974: 3.5165
Client 451: 4.1086
Client 632: 4.2067
Client 1617: 3.6028
Client 1319: 4.2650
Client 615: 3.3843
Client 620: 3.5626
Client 1240: 3.9142
Client 677: 3.8818
Client 1131: 3.4994
Client 34: 3.6537
Client 895: 4.0827
Client 181: 3.3315
Client 786: 3.0184
Client 6: 4.0329
Client 1299: 3.5844
Client 944: 3.0473
Client 212: 3.3647
Client 1794: 3.5092
Client 668: 3.9019
Client 1099: 3.6968
Client 1542: 3.6503
Client 662: 3.8670
Client 1507: 3.9727
Client 940: 3.5421
Client 1897: 4.1449
Client 1568: 2.7605
Client 117: 3.7702
Client 1782: 3.5277
Client 997: 3.5708
Client 190: 3.1827
Client 1094: 2.7525
Client 1323: 3.2095
Client 958: 3.5459
Client 608: 3.3203
Client 1244: 3.2289
Client 1902: 3.4963
Client 251: 3.0083
Client 1484: 3.3686
Client 1775: 3.6646
Client 1208: 3.7688
Client 1701: 3.5696
Client 1364: 3.6886
Client 315: 3.7463
Client 1560: 3.8209
Client 1960: 3.2619
Client 145: 4.0657
Client 1387: 3.5860
Client 659: 4.3240
Client 1392: 3.5587
Client 79: 3.9163
Client 1746: 3.8687
Client 1724: 3.2512
Client 1899: 3.8390
Client 1951: 3.3530
Client 1171: 3.3022
Client 410: 3.5074
Client 1790: 3.5045
Client 604: 3.3405
Client 1532: 2.9191
Client 858: 3.6912
Client 1626: 3.8578
Client 174: 3.7342
Client 221: 3.3232
Client 1668: 3.7961
Client 1567: 3.7438
Client 780: 3.6421
Client 1639: 3.3923
Client 115: 4.0715
Client 1002: 3.4742
Client 1053: 3.3915
Client 839: 2.8662
Client 847: 3.6139
Client 1634: 3.4389
Client 1562: 3.2031
Client 1382: 3.1889
Client 539: 3.2983
Client 1181: 3.6484
Client 488: 3.6174
Client 1152: 3.7821
Client 1027: 3.3332
Client 1504: 3.7730
Client 829: 3.4983
Client 1233: 3.4345
Client 264: 3.5374
Client 1580: 3.5442
Client 1506: 3.5744
Client 454: 3.7779
Client 1773: 4.1241
Round avg loss: 3.5986 (Best: 3.5986)

--- Round 9/20 ---
Client 678: 3.3610
Client 1702: 3.6702
Client 474: 3.9514
Client 1347: 3.4274
Client 650: 3.7871
Client 964: 3.8367
Client 644: 4.0186
Client 1618: 3.4814
Client 1919: 2.9241
Client 432: 3.8904
Client 1270: 3.6514
