Device: cuda
Configuration: {'dataset': 'cifar10', 'resnet_model': 'resnet18', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 1, 'backbone_tag': 'resnet18', 'run_name': 'resnet18_2000C_5pct_seed1', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['cifar10', 'cifar100', 'tiny', 'whoi_plankton', 'eurosat', 'bone_marrow', 'wikiart_style'], 'tiny_root': '/home/daniela/mine/fedDINO/data/tiny_in_view', 'celeba_root': './celeba', 'device': device(type='cuda')}
Files already downloaded and verified
Files already downloaded and verified
Loading ResNet backbone (resnet18, weights=IMAGENET1K_V1)...
ResNet image feature dim: 512
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 731: 3.6825
Client 1005: 3.8684
Client 860: 3.6659
Client 1752: 3.9514
Client 249: 4.5181
Client 1575: 4.4491
Client 427: 4.9042
Client 1168: 3.2688
Client 1800: 4.1375
Client 784: 3.8462
Client 419: 3.5022
Client 581: 3.9044
Client 1660: 4.2347
Client 221: 4.3842
Client 1851: 3.9680
Client 1653: 3.4120
Client 49: 4.0964
Client 241: 3.2018
Client 1165: 3.7378
Client 1530: 3.7381
Client 27: 3.6407
Client 607: 3.9141
Client 1976: 3.7624
Client 1380: 3.6674
Client 1558: 2.5466
Client 1483: 3.2071
Client 1329: 3.9458
Client 279: 3.3341
Client 153: 4.0191
Client 1024: 4.4086
Client 765: 3.4739
Client 1172: 3.6361
Client 1649: 2.8948
Client 895: 3.1079
Client 1030: 3.8618
Client 1387: 4.0652
Client 730: 3.0140
Client 1553: 4.3092
Client 1082: 3.2262
Client 662: 4.3565
Client 1: 2.7544
Client 253: 3.3212
Client 905: 3.9979
Client 1470: 3.8867
Client 920: 3.3624
Client 717: 3.5751
Client 624: 3.2029
Client 1104: 3.5859
Client 817: 2.7653
Client 695: 4.0643
Client 1603: 3.7256
Client 1497: 3.3436
Client 1170: 3.9171
Client 1008: 4.6466
Client 231: 3.1133
Client 1326: 3.8414
Client 1879: 2.9699
Client 773: 3.8328
Client 783: 3.4395
Client 417: 3.2043
Client 1140: 3.6731
Client 7: 3.2947
Client 568: 2.2056
Client 1301: 3.0731
Client 1225: 3.8739
Client 1479: 3.1859
Client 1805: 3.7538
Client 1512: 2.6019
Client 1698: 3.5236
Client 1491: 3.4652
Client 1046: 3.5677
Client 407: 4.3556
Client 1890: 3.4533
Client 945: 4.1931
Client 1230: 4.4658
Client 1709: 3.2555
Client 1058: 4.1246
Client 837: 3.2743
Client 1919: 3.0998
Client 1525: 2.8739
Client 1458: 4.1169
Client 625: 2.2926
Client 1439: 4.3419
Client 348: 3.9945
Round avg loss: 3.6073 (Best: 3.5243)

--- Round 11/20 ---
Client 920: 3.2735
Client 1269: 3.8671
Client 1369: 3.4716
Client 1087: 2.7955
Client 404: 2.6203
Client 736: 4.1546
Client 1077: 4.4552
Client 7: 3.1602
Client 1389: 4.1508
Client 797: 2.7733
Client 1186: 3.3915
Client 872: 3.3201
Client 1987: 3.4703
Client 829: 2.7507
Client 688: 3.4022
Client 1763: 2.5243
Client 1273: 3.4720
Client 1196: 3.6398
Client 1995: 2.3310
Client 1502: 4.4701
Client 1432: 2.7663
Client 1838: 4.2961
Client 1981: 3.5037
Client 1533: 4.1825
Client 138: 3.2476
Client 1009: 3.6713
Client 1527: 2.9321
Client 507: 4.1947
Client 1311: 4.6491
Client 1980: 4.2546
Client 1328: 3.5423
Client 595: 3.9083
Client 1289: 3.4882
Client 42: 4.0838
Client 833: 4.1642
Client 1477: 3.4518
Client 1288: 3.2981
Client 319: 4.1585
Client 1297: 3.1565
Client 1595: 3.6376
Client 1919: 2.9889
Client 813: 4.3238
Client 1602: 3.3506
Client 553: 1.6290
Client 1733: 3.2669
Client 364: 3.0061
Client 1571: 3.9820
Client 150: 4.2718
Client 1669: 3.3950
Client 1589: 3.0634
Client 1239: 3.5099
Client 20: 3.8772
Client 715: 3.4899
Client 1869: 2.7607
Client 541: 2.9276
Client 1634: 3.9185
Client 1450: 4.4558
Client 842: 3.4039
Client 1789: 4.5148
Client 1402: 3.9642
Client 1114: 3.1758
Client 621: 2.8274
Client 311: 2.4012
Client 946: 3.6132
Client 1705: 3.3441
Client 531: 4.4454
Client 992: 3.9411
Client 347: 4.3603
Client 956: 3.7853
Client 1045: 2.8409
Client 92: 4.0649
Client 554: 4.2127
Client 201: 3.2427
Client 1525: 2.7829
Client 1209: 3.6725
Client 865: 3.7358
Client 142: 3.2648
Client 727: 3.8269
Client 137: 1.6207
Client 1345: 4.5679
Client 906: 3.7578
Client 40: 4.0983
Client 336: 3.3908
Client 1038: 3.2244
Client 1454: 2.8581
Client 1937: 4.7086
Client 331: 4.3603
Client 1414: 4.6377
Client 190: 4.0254
Client 823: 2.8275
Client 1302: 4.1200
Client 1410: 2.3779
Client 564: 3.4168
Client 623: 3.4023
Client 427: 4.7973
Client 1081: 4.1214
Client 425: 4.2270
Client 485: 2.5901
Client 1814: 3.0901
Client 683: 2.4696
Round avg loss: 3.5441 (Best: 3.5243)

--- Round 12/20 ---
Client 551: 3.2541
Client 140: 3.8651
Client 153: 3.9095
Client 1431: 3.8744
Client 1701: 3.5542
Client 1864: 3.5777
Client 1071: 2.8013
Client 1349: 2.9807
Client 754: 4.0098
Client 958: 3.0732
Client 1047: 3.4758
Client 1142: 2.8513
Client 1508: 3.2409
Client 101: 2.5456
Client 345: 3.0284
Client 608: 3.9033
Client 1337: 4.3138
Client 1505: 3.3022
Client 1461: 5.1115
Client 1669: 3.2976
Client 1139: 3.3941
Client 552: 3.2666
Client 728: 4.4031
Client 1248: 3.8780
Client 1515: 3.9845
Client 475: 3.2414
Client 803: 3.7400
Client 1149: 3.8308
Client 818: 3.2786
Client 352: 3.7453
Client 990: 3.0344
Client 1617: 3.9643
Client 531: 4.3105
Client 1775: 4.0527
Client 1250: 2.8697
Client 675: 4.5626
Client 1466: 3.4895
Client 455: 3.3525
Client 529: 4.0204
Client 1973: 3.0082
Client 1249: 3.5423
Client 1447: 2.1092
Client 500: 2.6153
Client 1728: 3.8287
Client 1353: 3.8341
Client 62: 2.6823
Client 1744: 3.5177
Client 1841: 4.4280
Client 1778: 3.5535
Client 1274: 2.3298
Client 824: 2.8612
Client 648: 3.9337
Client 1900: 4.1075
Client 884: 3.0775
Client 1911: 3.3276
Client 1559: 4.2718
Client 508: 3.2720
Client 1608: 3.3961
Client 388: 3.7679
Client 148: 3.5627
Client 1281: 3.4486
Client 1499: 3.2988
Client 339: 3.8514
Client 1783: 3.6472
Client 1992: 3.9359
Client 1186: 3.2678
Client 908: 4.0856
Client 1190: 3.9932
Client 1870: 4.1550
Client 1910: 3.7181
Client 1491: 3.3437
Client 303: 3.6096
Client 1241: 2.5107
Client 1936: 3.2016
Client 536: 3.1997
Client 940: 2.3393
Client 1078: 3.2394
Client 332: 3.0208
Client 283: 3.8978
Client 1594: 3.6119
Client 282: 3.8386
Client 1830: 3.3451
Client 1465: 3.7280
Client 902: 2.6563
Client 739: 3.5440
Client 634: 4.2579
Client 1538: 3.8935
Client 820: 4.1164
Client 492: 3.4132
Client 237: 2.4038
Client 1470: 3.7706
Client 422: 3.7809
Client 1471: 3.7668
Client 1395: 3.1540
Client 625: 2.2057
Client 139: 3.4970
Client 217: 2.3479
Client 466: 2.3305
Client 813: 4.2340
Client 658: 2.6815
Round avg loss: 3.4776 (Best: 3.4776)

--- Round 13/20 ---
Client 1008: 4.5598
Client 1901: 3.8520
Client 204: 4.1189
Client 1956: 4.4635
Client 382: 4.1355
Client 92: 3.9134
Client 113: 3.8747
Client 1657: 3.3063
Client 1223: 3.7809
Client 47: 0.6931
Client 1820: 4.6565
Client 1540: 3.1831
Client 443: 3.2471
Client 1399: 3.0704
Client 71: 4.0345
Client 1012: 2.1735
Client 1441: 3.5602
Client 1082: 3.1374
Client 1668: 2.9829
Client 1482: 3.7458
Client 1974: 3.9546
Client 1816: 2.7942
Client 1255: 4.2225
Client 905: 3.8485
Client 701: 2.5155
Client 1357: 2.6357
Client 1715: 3.4015
Client 562: 2.8730
Client 241: 3.1153
Client 1418: 3.7650
Client 353: 4.0251
Client 195: 3.6385
Client 454: 3.0063
Client 818: 3.1261
Client 477: 3.6998
Client 1013: 4.1494
Client 921: 1.9946
Client 773: 3.7737
Client 1537: 4.2202
Client 345: 2.8998
Client 1993: 3.8086
Client 474: 4.9600
Client 482: 3.9454
Client 1679: 4.4152
Client 580: 4.4724
Client 947: 3.2536
Client 1120: 3.5759
Client 1187: 3.0136
Client 797: 2.6982
Client 433: 2.1703
Client 925: 2.9854
Client 1464: 3.4224
Client 528: 4.3356
Client 676: 4.4850
Client 1016: 3.5915
Client 1215: 4.0954
Client 227: 4.4084
Client 1862: 4.1096
Client 437: 3.7020
Client 161: 3.6541
Client 94: 2.0810
Client 31: 4.6336
Client 1633: 1.2152
Client 10: 3.4342
Client 1756: 2.9485
Client 983: 2.6569
Client 654: 3.7606
Client 784: 3.7203
Client 1736: 3.5350
Client 1188: 3.7148
Client 588: 4.0448
Client 1881: 2.1033
Client 401: 2.5662
Client 819: 2.7186
Client 327: 2.1762
Client 1802: 2.9216
Client 1688: 2.7826
Client 1553: 4.1587
Client 1323: 3.3541
Client 311: 2.3067
Client 1625: 3.3993
Client 1871: 4.3660
Client 62: 2.6606
Client 793: 3.0855
Client 297: 3.1893
Client 1794: 4.3157
Client 1361: 4.2345
Client 1111: 3.7479
Client 116: 4.1425
Client 1156: 2.9535
Client 777: 3.2932
Client 520: 2.8752
Client 266: 4.4367
Client 162: 4.0112
Client 1335: 4.4077
Client 1720: 4.1377
Client 621: 2.6868
Client 1855: 3.3324
Client 29: 4.0754
Client 72: 2.3916
Round avg loss: 3.4583 (Best: 3.4583)

--- Round 14/20 ---
Client 1099: 4.0967
Client 124: 4.0639
Client 1075: 2.6389
Client 1721: 3.6158
Client 264: 3.2610
Client 87: 3.3667
Client 1911: 3.2470
Client 560: 3.9148
Client 1599: 3.4611
Client 240: 3.5164
Client 885: 3.1255
Client 186: 2.8977
Client 389: 2.1511
Client 56: 3.6452
Client 1023: 3.4387
Client 1305: 4.3481
Client 266: 4.3413
Client 1524: 2.9456
Client 571: 4.2299
Client 1406: 3.4099
Client 1673: 3.2351
Client 1731: 4.1060
Client 393: 4.0982
Client 1357: 2.5426
Client 916: 2.8169
Client 798: 2.3693
Client 675: 4.4368
Client 1292: 3.7969
Client 548: 3.4039
Client 1985: 3.0217
Client 532: 4.4192
Client 1314: 2.8669
Client 1301: 3.0097
Client 497: 3.5129
Client 502: 3.4340
Client 123: 3.1206
Client 1204: 4.0390
Client 1915: 2.8570
Client 1613: 4.3300
Client 1209: 3.5768
Client 358: 4.2398
Client 716: 3.7586
Client 877: 1.9166
Client 1239: 3.3499
Client 1429: 3.3351
Client 1147: 3.4491
Client 1307: 2.8792
Client 1069: 3.6223
Client 1984: 3.6909
Client 1853: 4.1934
Client 723: 3.4835
Client 1120: 3.4600
Client 845: 2.4234
Client 1102: 3.4768
Client 408: 3.4729
Client 1457: 3.2469
Client 1802: 2.8123
Client 1098: 3.4232
Client 868: 4.1222
Client 1883: 3.7277
Client 1356: 3.5686
Client 143: 3.4847
Client 1461: 4.9983
Client 547: 3.9483
Client 1522: 3.6371
Client 1250: 2.7844
Client 1476: 3.6923
Client 1991: 3.7819
Client 1540: 3.0950
Client 148: 3.4379
Client 515: 2.4081
Client 363: 3.7816
Client 1999: 3.3258
Client 197: 4.4346
Client 309: 3.4416
Client 120: 4.3180
Client 1881: 2.0380
Client 416: 3.6206
Client 1750: 2.4150
Client 876: 3.5137
Client 1745: 4.2355
Client 91: 3.6750
Client 108: 4.2395
Client 1304: 3.7239
Client 1868: 3.9913
Client 1665: 4.1528
Client 1050: 4.1500
Client 960: 3.6802
Client 1026: 3.3333
Client 758: 3.1969
Client 203: 4.0810
Client 640: 3.0428
Client 82: 3.4443
Client 259: 3.8418
Client 1088: 4.4616
Client 67: 4.5358
Client 907: 3.0534
Client 1360: 2.7275
Client 262: 4.2016
Client 1833: 2.9572
Round avg loss: 3.5124 (Best: 3.4583)

--- Round 15/20 ---
Client 809: 4.0417
Client 1563: 3.1157
Client 1449: 3.3666
Client 1840: 3.9774
Client 1806: 4.3281
Client 913: 3.0328
Client 50: 3.2667
Client 1508: 3.1325
Client 1074: 3.8652
Client 552: 3.1809
Client 185: 3.7326
Client 512: 2.9935
Client 1639: 2.9086
Client 666: 2.3223
Client 175: 3.4650
Client 618: 3.0907
Client 70: 2.3784
Client 1760: 3.3478
Client 786: 3.3573
Client 119: 3.0633
Client 1500: 2.1961
Client 534: 3.6712
Client 641: 4.6261
Client 1505: 3.2656
Client 266: 4.2552
Client 533: 3.2811
Client 1627: 3.2989
Client 778: 3.8493
Client 1652: 4.5288
Client 239: 4.2610
Client 1752: 3.8632
Client 1388: 3.4708
Client 622: 2.9851
Client 192: 4.3479
Client 870: 3.9933
Client 1723: 3.3699
Client 502: 3.2899
Client 1029: 4.1124
Client 1141: 3.6401
Client 420: 3.6305
Client 676: 4.3163
Client 1890: 3.3356
Client 693: 3.6548
Client 1043: 2.6769
Client 1604: 4.3792
Client 800: 3.5332
Client 1958: 3.2545
Client 1834: 3.0108
Client 1196: 3.5488
Client 985: 3.3483
Client 214: 3.6023
Client 265: 4.1843
Client 1336: 3.4077
Client 1668: 2.9116
Client 918: 2.1373
Client 1072: 3.5496
Client 1144: 4.0259
Client 1473: 2.8780
Client 1728: 3.7066
Client 1709: 3.1878
Client 1190: 3.9233
Client 1436: 3.6928
Client 1065: 4.4662
Client 1096: 3.9887
Client 61: 3.1651
Client 1836: 3.0157
Client 1703: 3.9519
Client 596: 2.3788
Client 1522: 3.4933
Client 321: 2.2072
Client 409: 3.9796
Client 758: 3.0531
Client 797: 2.6054
Client 1067: 3.8537
Client 664: 3.0659
Client 199: 2.5025
Client 838: 3.9536
Client 707: 3.6163
Client 258: 3.4086
Client 1177: 3.8763
Client 132: 4.2266
Client 89: 4.0176
Client 615: 3.3586
Client 1669: 3.1397
Client 1636: 3.9490
Client 1333: 3.6051
Client 1092: 3.5672
Client 642: 3.1249
Client 855: 4.4377
Client 610: 4.4176
Client 652: 3.2689
Client 722: 2.9494
Client 558: 2.6523
Client 1533: 4.1240
Client 1532: 3.1200
Client 1026: 3.2403
Client 17: 3.8991
Client 1077: 4.3314
Client 249: 4.3945
Client 304: 4.4241
Round avg loss: 3.5100 (Best: 3.4583)

--- Round 16/20 ---
Client 649: 2.9736
Client 1872: 4.0075
Client 1488: 3.4279
Client 666: 2.1817
Client 1607: 4.4965
Client 670: 2.9560
Client 1173: 3.9187
Client 140: 3.7526
Client 925: 2.8652
Client 572: 3.8240
Client 982: 4.0533
Client 930: 3.8664
Client 1869: 2.6796
Client 745: 4.1233
Client 1899: 3.7640
Client 1518: 4.3111
Client 1986: 3.4463
Client 779: 1.6834
Client 1670: 4.5940
Client 1821: 3.2331
Client 1895: 2.4592
Client 160: 3.3405
Client 1888: 2.7239
Client 1185: 4.1197
Client 1641: 4.1791
Client 114: 4.3360
Client 275: 3.3332
Client 99: 4.0647
Client 1072: 3.4052
Client 1007: 2.5328
Client 1178: 3.4557
Client 1747: 4.5685
Client 515: 2.2966
Client 1605: 4.2682
Client 502: 3.1605
Client 1439: 4.2456
Client 1175: 3.9467
Client 1529: 4.2141
Client 693: 3.5507
Client 740: 3.0470
Client 1929: 2.2896
Client 1632: 3.7599
Client 1317: 3.4764
Client 758: 2.9871
Client 824: 2.8046
Client 629: 3.8687
Client 951: 3.4330
Client 1225: 3.7027
Client 697: 3.6900
Client 1089: 4.0634
Client 1039: 3.6925
Client 343: 3.8802
Client 59: 3.0753
Client 303: 3.5484
Client 512: 2.9006
Client 1407: 3.8852
Client 452: 3.0802
Client 1152: 4.9028
Client 273: 2.9634
Client 1857: 3.0838
Client 230: 4.2605
Client 378: 4.2309
Client 1569: 2.7888
Client 841: 3.4126
Client 1923: 3.9063
Client 1490: 4.2918
Client 1269: 3.7315
Client 102: 3.5188
Client 1662: 2.4891
Client 203: 3.9762
Client 1117: 3.7289
Client 1395: 2.9638
Client 544: 2.7368
Client 1463: 3.3448
Client 219: 4.1496
Client 418: 2.7340
Client 535: 3.7557
Client 136: 3.8055
Client 1294: 3.7509
Client 1169: 3.2370
Client 1078: 3.0761
Client 1312: 3.2450
Client 1751: 2.5464
Client 149: 3.5119
Client 1626: 2.4558
Client 1742: 3.9268
Client 445: 2.5710
Client 1716: 3.4816
Client 355: 3.8419
Client 1047: 3.3644
Client 1765: 3.7892
Client 884: 2.9098
Client 44: 3.5636
Client 1209: 3.5051
Client 753: 3.3097
Client 1843: 4.2455
Client 1735: 3.7610
Client 996: 3.8012
Client 1454: 2.7114
Client 1653: 3.2991
Round avg loss: 3.4822 (Best: 3.4583)

--- Round 17/20 ---
Client 581: 3.7907
Client 450: 3.5437
Client 1825: 3.7631
Client 410: 3.2041
Client 1224: 3.0746
Client 1010: 4.3707
Client 1772: 3.8852
Client 1840: 3.8883
Client 1828: 4.6330
Client 481: 3.9307
Client 871: 3.9958
Client 926: 3.7292
Client 1383: 3.4832
Client 751: 2.8598
Client 1115: 3.6503
Client 1869: 2.5840
Client 1934: 3.4507
Client 386: 3.3858
Client 1634: 3.8245
Client 987: 3.0481
Client 1486: 3.6752
Client 148: 3.3388
Client 1667: 3.9851
Client 1721: 3.5178
Client 1999: 3.2612
Client 525: 4.2182
Client 834: 3.4175
Client 412: 3.8859
Client 16: 3.3770
Client 1529: 4.0815
Client 1089: 3.9564
Client 1577: 2.8205
Client 779: 1.6737
Client 1053: 4.0734
Client 1794: 4.1875
Client 997: 3.9336
Client 156: 3.9422
Client 826: 3.5409
Client 1261: 3.1565
Client 1807: 2.4299
Client 1044: 3.0437
Client 1630: 3.2582
Client 1184: 3.9405
Client 1197: 3.1327
Client 82: 3.3159
Client 720: 3.6103
Client 1743: 3.9359
Client 938: 3.5276
Client 13: 4.0436
Client 388: 3.7022
Client 1967: 3.9358
Client 613: 2.8171
Client 1425: 3.8615
Client 1415: 4.3170
Client 1314: 2.7861
Client 11: 2.9201
Client 1107: 3.9935
Client 245: 4.2850
Client 1683: 4.3211
Client 619: 3.7741
Client 1049: 3.4035
Client 1816: 2.7746
Client 646: 3.2690
Client 1988: 2.8144
Client 1590: 3.6565
Client 1112: 2.7782
Client 1321: 2.9371
Client 1171: 3.8337
Client 1129: 3.5195
Client 578: 4.2207
Client 1076: 3.1450
Client 842: 3.2962
Client 1110: 3.9216
Client 1924: 3.8238
Client 1676: 3.2748
Client 1898: 4.4839
Client 1952: 3.9293
Client 1060: 4.1015
Client 836: 1.9664
Client 1234: 4.0430
Client 1290: 2.9272
Client 1190: 3.8173
Client 630: 3.2040
Client 618: 3.0170
Client 268: 3.8550
Client 1036: 3.4360
Client 909: 3.1357
Client 1200: 3.7360
Client 287: 4.4235
Client 1126: 2.9851
Client 1582: 3.8880
Client 1995: 2.2404
Client 333: 2.6511
Client 517: 3.0500
Client 1303: 3.3921
Client 19: 3.3876
Client 868: 3.9878
Client 1507: 3.6820
Client 1354: 3.0217
Client 1158: 3.2513
Round avg loss: 3.5137 (Best: 3.4583)

--- Round 18/20 ---
Client 74: 4.5611
Client 754: 3.8680
Client 861: 2.6175
Client 823: 2.7298
Client 576: 3.8826
Client 1917: 3.2207
Client 1349: 2.9308
Client 1833: 2.8602
Client 1538: 3.7722
Client 1371: 3.3116
Client 37: 4.3824
Client 1840: 3.8184
Client 185: 3.6532
Client 1894: 3.2475
Client 184: 4.3047
Client 1733: 3.1765
Client 9: 3.2456
Client 785: 1.8338
Client 550: 3.1156
Client 951: 3.3373
Client 556: 3.4217
Client 1630: 3.0956
Client 1600: 4.2286
Client 763: 3.3891
Client 1302: 3.9816
Client 1534: 3.3437
Client 1745: 4.1141
Client 985: 3.2400
Client 1574: 2.8724
Client 689: 3.9423
Client 795: 4.6306
Client 934: 3.5686
Client 1645: 3.3068
Client 238: 3.7351
Client 990: 2.9131
Client 726: 3.9779
Client 296: 3.7316
Client 850: 3.5434
Client 303: 3.4737
Client 352: 3.6103
Client 1667: 3.8505
Client 532: 4.3006
Client 753: 3.2426
Client 1756: 2.8728
Client 260: 3.4382
Client 1207: 4.3863
Client 1610: 2.9376
Client 588: 3.9403
Client 1944: 4.7165
Client 845: 2.2973
Client 528: 4.2110
Client 1923: 3.8085
Client 1052: 3.1681
Client 1514: 4.0969
Client 1415: 4.2140
Client 560: 3.7515
Client 887: 3.5201
Client 687: 3.6159
Client 1591: 4.1937
Client 1871: 4.2629
Client 994: 4.0591
Client 441: 4.0123
Client 1465: 3.6523
Client 1699: 2.7386
Client 1006: 3.7364
Client 1989: 3.4161
Client 1466: 3.4315
Client 870: 3.9140
Client 187: 3.6394
Client 131: 3.2368
Client 265: 4.0858
Client 422: 3.6515
Client 1979: 2.9954
Client 306: 3.3653
Client 469: 3.5622
Client 1495: 2.9775
Client 53: 3.3403
Client 211: 2.4149
Client 518: 4.3898
Client 318: 2.7598
Client 982: 4.0089
Client 1586: 3.3783
Client 1950: 3.6898
Client 202: 3.3825
Client 817: 2.6199
Client 1330: 3.3732
Client 1481: 4.2210
Client 383: 3.0682
Client 1708: 4.0493
Client 6: 3.8684
Client 182: 3.0677
Client 875: 1.6501
Client 1253: 3.2639
Client 1955: 3.6263
Client 104: 3.3159
Client 1125: 4.3441
Client 447: 3.9324
Client 1094: 3.5697
Client 864: 3.7129
Client 710: 3.4983
Round avg loss: 3.5383 (Best: 3.4583)

--- Round 19/20 ---
Client 96: 3.7316
Client 1937: 4.5723
Client 1334: 2.9393
Client 1985: 2.9041
Client 1896: 3.6525
Client 211: 2.4044
Client 1504: 3.4175
Client 1132: 3.9511
Client 1390: 2.7139
Client 859: 3.5692
Client 1709: 3.1058
Client 1375: 3.5849
Client 1517: 2.2317
Client 242: 3.6829
Client 543: 2.4989
Client 1401: 3.7928
Client 570: 2.7611
Client 366: 3.6831
Client 982: 3.8903
Client 1648: 3.3216
Client 1624: 2.7517
Client 1442: 2.9502
Client 1756: 2.7361
Client 97: 3.6908
Client 1610: 2.8357
Client 438: 3.3073
Client 1386: 3.4672
Client 1319: 3.6223
Client 178: 3.4341
Client 1774: 3.5233
Client 798: 2.2720
Client 253: 3.2101
Client 1369: 3.3775
Client 916: 2.8044
Client 602: 3.2109
Client 1396: 3.7175
Client 1040: 3.3713
Client 1019: 3.8155
Client 1853: 4.0504
Client 805: 2.9035
Client 237: 2.3294
Client 1241: 2.4825
Client 1748: 3.4695
Client 981: 2.7466
Client 216: 3.0612
Client 305: 4.0108
Client 791: 3.0146
Client 1256: 3.5908
Client 1854: 3.5495
Client 1438: 3.7423
Client 412: 3.7874
Client 342: 2.8388
Client 1066: 3.5820
Client 527: 3.1086
Client 853: 2.8601
Client 1522: 3.4301
Client 1818: 3.1188
Client 1915: 2.8061
Client 1099: 3.9730
Client 591: 4.0127
Client 1779: 3.7525
Client 1008: 4.4790
Client 1297: 3.1102
Client 1832: 4.1977
Client 1659: 2.7426
Client 1115: 3.5573
Client 1869: 2.5423
Client 439: 3.7282
Client 1615: 3.8946
Client 1555: 3.5369
Client 1277: 4.0386
Client 690: 3.8290
Client 1763: 2.5148
Client 995: 3.4525
Client 210: 2.6643
Client 17: 3.7897
Client 1551: 3.1082
Client 1493: 3.3876
Client 1346: 4.0260
Client 710: 3.3811
Client 1812: 3.4880
Client 1983: 2.7125
Client 1451: 4.0360
Client 547: 3.8717
Client 115: 3.7095
Client 1107: 3.8597
Client 1280: 3.1375
Client 901: 3.8494
Client 614: 3.7743
Client 1556: 3.4107
Client 1851: 3.8960
Client 1725: 2.9540
Client 206: 4.1628
Client 468: 3.5708
Client 562: 2.8072
Client 553: 1.5306
Client 1446: 4.0438
Client 504: 2.6147
Client 843: 4.0712
Client 303: 3.4012
Round avg loss: 3.3561 (Best: 3.3561)

--- Round 20/20 ---
Client 266: 4.1686
Client 524: 2.4807
Client 399: 2.3497
Client 835: 3.1779
Client 1148: 3.4475
Client 1290: 2.8509
Client 1225: 3.6452
Client 1850: 4.1882
Client 1966: 3.6880
Client 119: 2.9698
Client 1091: 3.7973
Client 1708: 3.9076
Client 1247: 3.5218
Client 1043: 2.5563
Client 304: 4.2975
Client 1937: 4.4586
Client 847: 3.2061
Client 553: 1.3192
Client 573: 4.4123
Client 983: 2.5924
Client 1424: 3.3341
Client 626: 3.6594
Client 546: 3.0723
Client 1006: 3.6723
Client 439: 3.5634
Client 1021: 4.4024
Client 753: 3.1539
Client 1226: 4.5155
Client 963: 4.6482
Client 494: 2.0301
Client 693: 3.4557
Client 360: 3.3412
Client 1240: 3.6848
Client 1554: 3.5415
Client 371: 3.1576
Client 1513: 2.6031
Client 1802: 2.6511
Client 1188: 3.5613
Client 1421: 4.4130
Client 923: 2.9781
Client 1095: 3.5161
Client 306: 3.2427
Client 1032: 3.5357
Client 667: 4.7115
Client 1082: 3.0614
Client 1413: 4.0494
Client 276: 3.8580
Client 1321: 2.8342
Client 1559: 4.1680
Client 1662: 2.3447
Client 1825: 3.6643
Client 436: 2.7409
Client 645: 4.1352
Client 1274: 2.1837
Client 1011: 4.1084
Client 675: 4.3199
Client 242: 3.5944
Client 261: 3.4734
Client 1817: 4.1659
Client 286: 3.7611
Client 1430: 4.0107
Client 525: 4.1020
Client 460: 2.9442
Client 180: 4.6300
Client 1301: 2.8636
Client 1103: 1.7129
Client 1697: 3.3773
Client 1439: 4.2075
Client 102: 3.4328
Client 1153: 3.5826
Client 352: 3.4827
Client 1402: 3.8762
Client 237: 2.2078
Client 463: 4.2006
Client 408: 3.3979
Client 1030: 3.7318
Client 1162: 2.8696
Client 1351: 3.8437
Client 1811: 0.6931
Client 630: 3.0492
Client 864: 3.5472
Client 671: 3.0733
Client 8: 3.7444
Client 1584: 3.6118
Client 41: 3.9888
Client 1682: 3.9190
Client 625: 2.0629
Client 1683: 4.2416
Client 1260: 4.6755
Client 451: 2.3979
Client 173: 2.4921
Client 1521: 3.7124
Client 459: 3.8179
Client 1394: 4.1680
Client 1281: 3.3175
Client 1763: 2.4362
Client 698: 2.4162
Client 551: 3.1918
Client 1231: 4.1890
Client 1472: 4.0655
Round avg loss: 3.4323 (Best: 3.3561)
Projector checkpoint saved to fl_results/checkpoints/projector_resnet18_cifar10_resnet18_2000C_5pct_seed1_20260527_011442.pt

Running final evaluations...

>>> Evaluating on 'cifar10' <<<
Files already downloaded and verified
Files already downloaded and verified
[cifar10] Linear split: 40000 train, 10000 val, 10000 test
Linear Epoch 5: Train Loss=0.9253, Val Acc=72.19%
Linear Epoch 10: Train Loss=0.7821, Val Acc=74.54%
Linear Epoch 15: Train Loss=0.7278, Val Acc=75.85%
Linear Epoch 20: Train Loss=0.6988, Val Acc=76.48%
Linear Epoch 25: Train Loss=0.6810, Val Acc=76.77%
Linear Epoch 30: Train Loss=0.6674, Val Acc=77.08%
Linear Epoch 35: Train Loss=0.6585, Val Acc=77.41%
Linear Epoch 40: Train Loss=0.6513, Val Acc=77.67%
Linear Epoch 45: Train Loss=0.6451, Val Acc=77.64%
Linear Epoch 50: Train Loss=0.6408, Val Acc=77.75%
[cifar10] Linear accuracy: 77.84% | Val accuracy: 77.76%
